budget,revenue,popularity,runtime,vote_average,title,genres,primary_genre,success,profit,roi
41057648,85033883,43.6549692628448,175,4.879656066829073,Movie 1590,Science Fiction,Science Fiction,1,43976235,107.10850996627961
72425912,123462185,31.906996494852407,93,6.160555726153292,Movie 1591,Comedy,Comedy,1,51036273,70.46686964742675
133086923,186890723,72.7860048333983,170,4.945505243111824,Movie 1592,Romance,Romance,1,53803800,40.427563270059224
82242298,236283895,79.83376567809809,104,3.666209538143157,Movie 1593,Comedy,Comedy,1,154041597,187.30215563772305
54520377,113424124,83.46080183954744,156,5.656589741171367,Movie 1594,Action,Action,1,58903747,108.03987470592875
157100668,129585024,98.59105670898838,164,4.519516901794297,Movie 1595,Animation,Animation,0,-27515644,-17.5146575442951
39580196,75211445,79.33714495717167,110,8.455394258769008,Movie 1596,,,1,35631249,90.02292206941067
116581866,285838873,60.53702299816777,133,3.6105271710060944,Movie 1597,Thriller,Thriller,1,169257007,145.18296267448662
112902075,256425929,34.5828095407866,84,3.2949157723482623,Movie 1598,Horror,Horror,1,143523854,127.12242356927452
183883013,171052221,54.91494942236419,92,3.0318850149291725,Movie 1599,Comedy,Comedy,0,-12830792,-6.977692931320415
193545574,567291754,5.065749106250137,107,4.968418106913947,Movie 1600,Romance,Romance,1,373746180,193.1049996524333
18687991,30312558,74.73768247746139,122,6.962321029205332,Movie 1601,Drama,Drama,1,11624567,62.20340645497956
40509310,36359637,45.14959896411808,168,7.3824825172907556,Movie 1602,Adventure,Adventure,0,-4149673,-10.243751374683992
32061293,30473918,2.9822997434865743,178,5.719570100290339,Movie 1603,Thriller,Thriller,0,-1587375,-4.951063576880696
165490583,123387706,7.18818720953067,126,7.1059719027316,Movie 1604,,,0,-42102877,-25.44125244878737
129425994,324703321,39.35917991835391,150,5.159484217292181,Movie 1605,Action,Action,1,195277327,150.8795265655831
124368509,100126131,58.75873038282507,117,7.006837319919701,Movie 1606,Adventure,Adventure,0,-24242378,-19.492376482538678
181534424,147553565,46.95619094626054,175,3.2435759118142404,Movie 1607,Comedy,Comedy,0,-33980859,-18.71868610440519
11679043,30671257,62.30122741192333,146,5.344517907402025,Movie 1608,Action,Action,1,18992214,162.6178960039791
190716026,259661816,48.54913162034422,141,7.745098065799075,Movie 1609,Horror,Horror,1,68945790,36.15102068034911
115161223,66464696,66.50868070265332,118,7.818036182754008,Movie 1610,Romance,Romance,0,-48696527,-42.285524355711296
23470291,14780139,22.69348040240929,116,7.296892673254168,Movie 1611,Romance,Romance,0,-8690152,-37.02617918116141
109773212,93902872,12.17147553117852,165,4.225431723419186,Movie 1612,Drama,Drama,0,-15870340,-14.457388747994365
106856574,110434492,60.04696150794034,87,4.483230713583799,Movie 1613,Thriller,Thriller,1,3577918,3.3483368089267023
185980789,402251429,48.98426217669444,160,8.976532363587074,Movie 1614,Animation,Animation,1,216270640,116.28654828429619
195290548,174456112,3.6598977504485934,131,3.6202680432117593,Movie 1615,Science Fiction,Science Fiction,0,-20834436,-10.668430302115798
78921522,62915130,38.66770666381055,170,4.083976193414456,Movie 1616,Adventure,Adventure,0,-16006392,-20.28140308799417
55496748,133846937,11.506432963608551,112,3.780157533900796,Movie 1617,Romance,Romance,1,78350189,141.17978408392506
186412937,405939934,53.60432634351682,160,4.965929782101694,Movie 1618,Action,Action,1,219526997,117.76382075885645
40043896,63602142,40.18199028638264,121,4.26105501140354,Movie 1619,Thriller,Thriller,1,23558246,58.83105380155818
142674713,267268891,61.70203919919877,155,5.986127757286633,Movie 1620,Adventure,Adventure,1,124594178,87.32744253005787
158762472,203209621,80.75461965825359,106,5.856124241280719,Movie 1621,Animation,Animation,1,44447149,27.99600462255337
85912633,146588520,30.66719970030759,87,8.40903371670782,Movie 1622,Horror,Horror,1,60675887,70.62510469211205
128064322,226248884,96.24810831233772,102,3.208439684668689,Movie 1623,Comedy,Comedy,1,98184562,76.66816211309813
59865527,87888171,54.02781555816987,143,4.91927746000658,Movie 1624,Animation,Animation,1,28022644,46.80931648693246
162599237,449819492,62.21078907672401,172,6.5799473519825415,Movie 1625,Drama,Drama,1,287220255,176.64305214421148
21521013,11624675,68.38656494934797,99,6.628810571063783,Movie 1626,Science Fiction,Science Fiction,0,-9896338,-45.98453613684449
136732270,335736265,67.00642145590139,95,5.880757374085255,Movie 1627,Science Fiction,Science Fiction,1,199003995,145.54281516718768
124798230,101206007,51.58610356146114,96,7.893993244887802,Movie 1628,Horror,Horror,0,-23592223,-18.904292953513842
38735088,96600211,43.44766482035367,159,3.3763330284867528,Movie 1629,Comedy,Comedy,1,57865123,149.3868375876673
79427656,162014927,6.324414453560412,98,7.892926593480816,Movie 1630,Thriller,Thriller,1,82587271,103.97797840087337
150353491,392151257,3.186498684816794,87,5.968525442614221,Movie 1631,Thriller,Thriller,1,241797766,160.81952230826485
108509488,80707817,36.4381582587437,117,3.802564170462013,Movie 1632,Adventure,Adventure,0,-27801671,-25.62141939145451
44951994,85294232,34.03242817273557,117,8.314211481242866,Movie 1633,Comedy,Comedy,1,40342238,89.74515791223855
92233769,161659943,39.38182032906167,132,6.895372677245781,Movie 1634,Animation,Animation,1,69426174,75.27196899001277
66489314,150630407,14.698451887930812,172,3.981274120944836,Movie 1635,,,1,84141093,126.54829466280853
36383985,66791041,74.07865878314752,179,3.20189834039416,Movie 1636,Romance,Romance,1,30407056,83.57263779654703
37595773,69621221,85.83947706284766,169,3.846657889995896,Movie 1637,Comedy,Comedy,1,32025448,85.18364019274188
125106967,196917097,93.93274890202946,110,6.652787761082362,Movie 1638,Action,Action,1,71810130,57.39898562164007
97362498,123853476,49.74386804844296,123,4.07577741156029,Movie 1639,Action,Action,1,26490978,27.20860551462022
15315679,26123354,70.38570421341743,139,4.354578449250169,Movie 1640,Thriller,Thriller,1,10807675,70.5660845986652
112156962,89302838,85.69956122015138,155,3.150838354537885,Movie 1641,,,0,-22854124,-20.376910708405244
159658533,463613789,42.41081999825511,96,7.337584033431622,Movie 1642,Romance,Romance,1,303955256,190.3783344921502
156982967,358867286,31.631866692173997,158,7.862186398556623,Movie 1643,Thriller,Thriller,1,201884319,128.60269037977858
159803950,460421993,93.73573102949553,152,7.781089060632739,Movie 1644,Romance,Romance,1,300618043,188.11677871541974
150744728,160817257,52.05197855663024,118,3.765408908185705,Movie 1645,Romance,Romance,1,10072529,6.681844953144895
131738504,355476928,50.22813477249692,121,8.419806764332556,Movie 1646,Horror,Horror,1,223738424,169.8352548469808
86561923,218307002,18.66319355978608,127,7.03367297684448,Movie 1647,Adventure,Adventure,1,131745079,152.19749565868585
76532173,167825950,11.70734644276232,91,8.385171734261187,Movie 1648,Comedy,Comedy,1,91293777,119.28810253434199
125497505,258847761,84.36857938586765,175,5.682963027183981,Movie 1649,Thriller,Thriller,1,133350256,106.25729650959994
86607690,111842933,61.79918444256429,168,5.6217291665021865,Movie 1650,Drama,Drama,1,25235243,29.13741608857135
11569320,29397954,33.25663381792542,97,7.707219112109372,Movie 1651,Science Fiction,Science Fiction,1,17828634,154.10269575048488
70448631,123552009,19.981885521636386,158,3.5597871328604613,Movie 1652,Action,Action,1,53103378,75.37886435294959
68001666,46052696,55.99423073679351,175,6.125244219809314,Movie 1653,Thriller,Thriller,0,-21948970,-32.27710626971992
99609786,127715474,58.8080096368524,85,8.018305413787354,Movie 1654,Animation,Animation,1,28105688,28.215789962644834
20391451,57875887,21.49236652326076,122,7.981155378417428,Movie 1655,Drama,Drama,1,37484436,183.82427027875553
169263196,444603747,85.28916904125592,114,8.736797138054214,Movie 1656,Animation,Animation,1,275340551,162.67006502701273
60047560,177426383,9.342172249429256,177,7.189635561183279,Movie 1657,Animation,Animation,1,117378823,195.47642402122585
191596290,396601150,36.25321543147575,133,4.24662377663837,Movie 1658,Thriller,Thriller,1,205004860,106.99834532286611
78960088,88338586,68.35805696248968,141,3.121681889367485,Movie 1659,Romance,Romance,1,9378498,11.877517157782297
171482401,155540989,28.137916018100867,148,5.876494791762612,Movie 1660,Animation,Animation,0,-15941412,-9.296237927062847
153137897,148128159,82.9398442833459,161,6.0822231937353335,Movie 1661,,,0,-5009738,-3.271390098820542
72087566,39611335,74.24691483343994,95,4.441575506993589,Movie 1662,Animation,Animation,0,-32476231,-45.051085508976676
130888295,193283435,79.11326161026528,87,3.748184682741619,Movie 1663,Animation,Animation,1,62395140,47.67052699402953
106169850,103894545,12.791547051794913,168,6.517248997143054,Movie 1664,Romance,Romance,0,-2275305,-2.1430801682398535
135823137,207692408,14.914165671558749,175,7.585534044144848,Movie 1665,Animation,Animation,1,71869271,52.913864741616145
144680471,410528822,29.36090003671378,169,8.958924621540962,Movie 1666,Science Fiction,Science Fiction,1,265848351,183.74860764726154
12377787,19511731,52.28963935455855,165,7.549815703263111,Movie 1667,Romance,Romance,1,7133944,57.63505221086774
22827621,61519553,75.05359159324084,110,7.761794485533485,Movie 1668,Comedy,Comedy,1,38691932,169.4961205112
42892167,86374612,83.81655818532944,89,6.698765269372785,Movie 1669,Romance,Romance,1,43482445,101.37619066903287
36280122,40554968,70.72919627976087,135,8.915535953820108,Movie 1670,Science Fiction,Science Fiction,1,4274846,11.782887609914873
155275716,215776864,92.9310912715332,155,6.839738310687423,Movie 1671,Thriller,Thriller,1,60501148,38.96368959586701
141026769,100100636,74.1356074519771,171,8.161519718398226,Movie 1672,Science Fiction,Science Fiction,0,-40926133,-29.020116741098988
80655365,107566550,31.320520813456856,149,8.674707877445734,Movie 1673,Romance,Romance,1,26911185,33.36564777804924
106750564,234194977,27.243047149518688,99,8.579151003003366,Movie 1674,Romance,Romance,1,127444413,119.38523622226482
141373307,96173112,69.9230525798079,84,5.288492062700139,Movie 1675,Action,Action,0,-45200195,-31.972227260694975
84665691,85808975,20.09418630027181,102,3.471972349885552,Movie 1676,,,1,1143284,1.3503509940053522
59544068,86553412,10.17876627021672,88,4.031242215235481,Movie 1677,,,1,27009344,45.360259900280916
167244944,494229521,53.6900646107632,137,3.355339832379645,Movie 1678,,,1,326984577,195.51238391995872
34957164,86069940,82.34251540811657,138,3.63238160897484,Movie 1679,Science Fiction,Science Fiction,1,51112776,146.21545386233277
186055455,434200753,11.03660440451649,172,4.107907475362186,Movie 1680,Animation,Animation,1,248145298,133.37168641467673
70058877,55379958,79.3972410557772,159,5.046565899524411,Movie 1681,Adventure,Adventure,0,-14678919,-20.952261338702304
129452956,317482045,81.34562843080326,133,6.261237879450455,Movie 1682,Action,Action,1,188029089,145.2489729164624
136350386,335854456,48.74512600807281,125,7.270092356130516,Movie 1683,Horror,Horror,1,199504070,146.31720221166077
53316857,106780694,6.673720691038194,101,4.265564016639072,Movie 1684,Action,Action,1,53463837,100.27567266390065
38877058,115694410,18.284395273471453,143,7.035134425428836,Movie 1685,Science Fiction,Science Fiction,1,76817352,197.590445244082
152651895,200452510,71.0352012410313,87,7.225554447014518,Movie 1686,Horror,Horror,1,47800615,31.313476324679755
160394855,457635572,71.466016554104,99,6.351734021197137,Movie 1687,Thriller,Thriller,1,297240717,185.3181119805869
189028967,526791177,89.93717224159887,130,8.421707218792264,Movie 1688,Drama,Drama,1,337762210,178.68277828551007
14881178,7867703,58.6859285089037,157,3.665968883530864,Movie 1689,Animation,Animation,0,-7013475,-47.12983743625673
74135852,120492356,13.286629403663962,118,4.062728745614517,Movie 1690,Romance,Romance,1,46356504,62.52913097970466
16590661,48822343,13.02007564499224,116,5.5719889463369086,Movie 1691,Romance,Romance,1,32231682,194.27605687320113
92312343,69954607,72.39210337832554,129,3.7602764114054334,Movie 1692,Science Fiction,Science Fiction,0,-22357736,-24.219660419625573
144674535,270463507,19.19468184568221,113,6.397776862344525,Movie 1693,Thriller,Thriller,1,125788972,86.94617335386631
164559776,485022458,33.51016446204393,154,5.390402799656546,Movie 1694,Animation,Animation,1,320462682,194.73937665058563
139902074,264238441,49.23398868526948,112,4.707574767215511,Movie 1695,Animation,Animation,1,124336367,88.87385543691082
153042287,149145563,3.451722880038969,110,4.019938878105823,Movie 1696,Horror,Horror,0,-3896724,-2.546174705295668
90605800,177175843,25.633083674973253,133,5.012029430089262,Movie 1697,Adventure,Adventure,1,86570043,95.54580722205421
93379916,94416567,41.38107124222073,123,6.647756104994052,Movie 1698,Horror,Horror,1,1036651,1.110143427415377
106283946,191232522,28.683995530827417,113,6.45471126533647,Movie 1699,,,1,84948576,79.92606522155285
43827096,30026186,14.500662419289018,150,3.981744001261403,Movie 1700,Thriller,Thriller,0,-13800910,-31.48944661996314
187118499,376801770,73.07321352182355,141,3.7495188644438,Movie 1701,Romance,Romance,1,189683271,101.37066725829176
50352346,90230137,81.5016178616305,102,3.160060575653235,Movie 1702,Romance,Romance,1,39877791,79.19748366838758
12667877,29774621,26.49041863822876,125,3.074553562763594,Movie 1703,Science Fiction,Science Fiction,1,17106744,135.04033864553625
8393979,17432205,77.66752996602403,135,8.278862614318111,Movie 1704,Horror,Horror,1,9038226,107.67510855102212
145332806,272355956,39.16980287573007,86,3.2705331360323395,Movie 1705,Romance,Romance,1,127023150,87.4015671313743
29506244,65635079,51.16189329454628,168,7.387326659239478,Movie 1706,Action,Action,1,36128835,122.44471034673204
26214698,22540833,85.74410641442213,140,8.231910577469742,Movie 1707,Action,Action,0,-3673865,-14.014523455505762
103285868,205373532,75.24541449843838,82,3.5883470913747457,Movie 1708,Drama,Drama,1,102087664,98.83991486618478
121130296,112684668,80.7065682803016,117,5.617808542998105,Movie 1709,,,0,-8445628,-6.972349840538654
126616114,356273120,14.547671492049323,163,8.77381789904566,Movie 1710,Thriller,Thriller,1,229657006,181.38055160972638
18486878,12401649,7.902223157539218,113,8.00483196314151,Movie 1711,Adventure,Adventure,0,-6085229,-32.916477298113826
58195030,91711693,89.44706817971073,123,5.93822419114713,Movie 1712,Comedy,Comedy,1,33516663,57.59368626496112
23098345,51728597,39.39559268753834,109,7.575426676749317,Movie 1713,Adventure,Adventure,1,28630252,123.94936520343774
17620937,28987419,29.500088128898405,96,8.000265746589983,Movie 1714,Comedy,Comedy,1,11366482,64.50554814423319
32984287,24086384,72.74492917192063,138,5.088161779132316,Movie 1715,,,0,-8897903,-26.976187176639595
98147242,184855181,83.80514406140581,89,8.352917501219766,Movie 1716,Adventure,Adventure,1,86707939,88.34475348782598
177631220,373750256,86.38647256793179,178,5.82283991806294,Movie 1717,Adventure,Adventure,1,196119036,110.40797670589664
145746022,329310335,32.28371697139751,163,6.16684418135298,Movie 1718,Romance,Romance,1,183564313,125.94807767720755
154587614,221547167,85.36902672896572,97,8.998245826930987,Movie 1719,Animation,Animation,1,66959553,43.31495342181813
5810833,11093751,5.0524604930601935,124,8.059817796912967,Movie 1720,Comedy,Comedy,1,5282918,90.91498585486796
24480675,39823110,5.916487654512169,170,5.17062003463788,Movie 1721,Adventure,Adventure,1,15342435,62.67161751054658
85328141,186027301,62.72840032224129,138,3.0620735788362,Movie 1722,Action,Action,1,100699160,118.01400900085237
29500556,57788415,7.247530542439077,141,6.757044442763368,Movie 1723,Comedy,Comedy,1,28287859,95.88924018923576
33073692,60008594,33.13630768250599,138,7.223480556768647,Movie 1724,Adventure,Adventure,1,26934902,81.43905433962438
38316107,43060059,67.60284263844548,128,6.904816140860278,Movie 1725,Horror,Horror,1,4743952,12.381090803405472
28427110,14357006,34.389422709368404,179,8.807174106979279,Movie 1726,Action,Action,0,-14070104,-49.495372551061294
25192961,23560562,18.780378362569497,142,8.177826163992865,Movie 1727,Comedy,Comedy,0,-1632399,-6.47958372181817
160077599,126887926,28.85371156353032,166,5.692990159083891,Movie 1728,Romance,Romance,0,-33189673,-20.733490011928527
93763660,152151403,46.29995789279275,111,3.377144924834286,Movie 1729,Horror,Horror,1,58387743,62.27118587307705
60844250,123553094,48.06319968019276,89,5.856352617011981,Movie 1730,Science Fiction,Science Fiction,1,62708844,103.0645360900989
188630704,194801290,78.51702290337299,90,7.135464119772139,Movie 1731,Romance,Romance,1,6170586,3.2712521711205618
30263888,86180740,75.26516971371974,149,6.646258849362027,Movie 1732,Science Fiction,Science Fiction,1,55916852,184.76427086962522
43106078,22273139,46.22496265105738,141,6.2288224062653095,Movie 1733,Action,Action,0,-20832939,-48.32946991837207
8281505,20130289,84.72106756077837,126,5.812913748091448,Movie 1734,Drama,Drama,1,11848784,143.0752502111633
39679227,81858718,12.309476720548188,113,4.762571238164318,Movie 1735,Comedy,Comedy,1,42179491,106.30119130092932
39965695,57306290,26.279981672661247,179,4.664080570347776,Movie 1736,Thriller,Thriller,1,17340595,43.388698732750676
172735895,108171080,82.9696698867229,96,6.001388873554811,Movie 1737,Comedy,Comedy,0,-64564815,-37.37776389788585
27540396,56973269,38.42140982398916,133,3.9636188785778943,Movie 1738,Romance,Romance,1,29432873,106.87164048040559
129184994,189131195,98.13697432059035,155,5.0441125414488095,Movie 1739,Science Fiction,Science Fiction,1,59946201,46.40337793412755
15812143,44917046,47.1590748712557,164,4.943875648260597,Movie 1740,Drama,Drama,1,29104903,184.06678335757525
192042885,356234786,79.40162667341265,119,6.522796809505206,Movie 1741,Adventure,Adventure,1,164191901,85.49751843188567
144206866,410863931,40.82839709685482,98,3.4000938021781475,Movie 1742,Science Fiction,Science Fiction,1,266657065,184.91287717188166
48364509,50841218,43.07039838718061,146,7.97801208159057,Movie 1743,Action,Action,1,2476709,5.120922451626667
80146438,185484085,38.90543158113417,161,6.374270282306413,Movie 1744,Animation,Animation,1,105337647,131.43147671765524
178238601,364163305,72.18848643057036,132,7.024960084655612,Movie 1745,,,1,185924704,104.31225500922775
110487327,259481760,55.20427052193945,143,7.218563422556597,Movie 1746,Animation,Animation,1,148994433,134.85205683363125
119633441,124020358,94.43403302546854,162,4.748904821055219,Movie 1747,Romance,Romance,1,4386917,3.666965493369032
127152510,274965559,25.83814133687637,126,5.8222294043092,Movie 1748,Drama,Drama,1,147813049,116.24862851704619
74663899,130296043,10.955710476260991,85,8.737475735218004,Movie 1749,Science Fiction,Science Fiction,1,55632144,74.51009757741154
33735803,79517394,39.93288702482231,95,7.600231427980889,Movie 1750,,,1,45781591,135.70624360119723
16886372,22249679,62.054558057030825,151,8.817341251339112,Movie 1751,,,1,5363307,31.761156274420582
172840476,471014937,86.21909475463401,97,7.47752607087773,Movie 1752,,,1,298174461,172.5142558621512
167674709,119175350,35.27349178135244,131,4.053600838251104,Movie 1753,Drama,Drama,0,-48499359,-28.924671639060367
2656671,6689426,65.7248883613217,127,3.387215303068057,Movie 1754,Romance,Romance,1,4032755,151.79730572585012
90567715,240303233,35.669669421298686,122,6.465968620317982,Movie 1755,,,1,149735518,165.32990591625284
23922481,60837997,62.10473871645135,118,5.146879678215657,Movie 1756,Thriller,Thriller,1,36915516,154.3130748018987
43081603,76763488,88.59598675603443,128,4.652747460829021,Movie 1757,,,1,33681885,78.18159644616752
178715391,285223053,23.90440658368149,91,7.843265978552505,Movie 1758,Adventure,Adventure,1,106507662,59.59624484720513
89785936,268518822,41.01992256859688,89,5.201959602491684,Movie 1759,Science Fiction,Science Fiction,1,178732886,199.06557080387287
91126859,97772729,99.33325444654491,150,4.902005818405824,Movie 1760,Comedy,Comedy,1,6645870,7.292987021532257
21833173,40766680,86.98714579669662,134,8.099925559014062,Movie 1761,Animation,Animation,1,18933507,86.71898949364804
91503568,199174792,56.89934593172399,80,8.077724018918762,Movie 1762,Science Fiction,Science Fiction,1,107671224,117.6688804091224
85483977,192524370,52.14613159357326,128,5.13819982653034,Movie 1763,Animation,Animation,1,107040393,125.21690819321614
155936181,157505158,29.17543784816342,115,7.994992205915797,Movie 1764,Action,Action,1,1568977,1.0061661058635263
144379136,308247323,52.20373334165941,100,8.104670941995963,Movie 1765,Animation,Animation,1,163868187,113.4985230830028
53374647,135887790,84.96996832971477,116,5.543583210177998,Movie 1766,Drama,Drama,1,82513143,154.59239102789758
197460538,123422006,68.83227681450028,103,3.398838781255029,Movie 1767,,,0,-74038532,-37.49535616073324
172432145,479155002,29.714358789620672,134,3.0095078667980406,Movie 1768,Thriller,Thriller,1,306722857,177.88032330050757
155571455,89260699,20.94492818429976,104,6.13975477733397,Movie 1769,Science Fiction,Science Fiction,0,-66310756,-42.62398651474977
135766876,188706125,27.255645162686083,86,5.064452960222134,Movie 1770,Animation,Animation,1,52939249,38.99275770328545
37328139,20139762,17.806160937889825,160,8.982791364950195,Movie 1771,Science Fiction,Science Fiction,0,-17188377,-46.046702194288336
97953082,67868058,10.468428906347878,172,7.634465997763705,Movie 1772,,,0,-30085024,-30.713708426244313
22845218,63462204,42.49448126976344,173,7.567652738102475,Movie 1773,Romance,Romance,1,40616986,177.79207009536964
137991667,191415427,12.216660835428502,150,8.731456609724063,Movie 1774,Romance,Romance,1,53423760,38.715207346542165
36490172,56995051,18.01934321498333,176,8.326346387359925,Movie 1775,,,1,20504879,56.19288119551752
37989387,39446696,55.185143749609125,150,4.909124876738332,Movie 1776,Romance,Romance,1,1457309,3.836095065182284
106600006,212426034,17.295328096257897,103,3.995923329623258,Movie 1777,Romance,Romance,1,105826028,99.27394187951548
14426716,28666000,7.324096975659382,90,7.475353590392894,Movie 1778,Science Fiction,Science Fiction,1,14239284,98.70079926713744
96019914,137356581,32.42149615276064,152,5.269643362097238,Movie 1779,Comedy,Comedy,1,41336667,43.05009792031266
39710304,52917442,22.811590763574785,91,5.839035909785739,Movie 1780,Drama,Drama,1,13207138,33.25871793879996
48718021,132143284,52.0152136114433,114,6.782386387648962,Movie 1781,Horror,Horror,1,83425263,171.24107524810995
27996639,40824995,11.134341373737724,142,8.447236061611445,Movie 1782,Thriller,Thriller,1,12828356,45.82105730620022
88649202,153695773,75.42530798061483,147,5.514526522025796,Movie 1783,Horror,Horror,1,65046571,73.37524707780223
11774986,14227267,90.71711842407872,179,7.699901341316168,Movie 1784,Adventure,Adventure,1,2452281,20.826190366595764
5421590,13374649,74.60008222166324,171,4.610038747647945,Movie 1785,Horror,Horror,1,7953059,146.69237253278098
37089369,55397437,53.74987670273803,136,7.187830745541682,Movie 1786,Thriller,Thriller,1,18308068,49.36203686830046
146763809,261830688,86.20611435709962,92,3.009476526467471,Movie 1787,Drama,Drama,1,115066879,78.4027614055724
102475757,116145297,69.79691959836924,102,8.22904328094381,Movie 1788,Action,Action,1,13669540,13.339291555562745
134313249,398796046,2.0445611225687954,162,3.1822774797267748,Movie 1789,,,1,264482797,196.91489779984403
30221379,37134197,40.014925124675806,118,7.276522528575505,Movie 1790,Comedy,Comedy,1,6912818,22.873933052492408
171482786,416164084,85.2442380412732,167,3.2775491355677038,Movie 1791,Horror,Horror,1,244681298,142.6856325975483
60644300,95135086,35.240026939551655,159,4.59747419636402,Movie 1792,Horror,Horror,1,34490786,56.87391230503114
180142120,182942161,4.4863021790268265,176,5.983214421339318,Movie 1793,Action,Action,1,2800041,1.5543510867974686
166888038,417102757,74.87178421667495,91,5.519632112089429,Movie 1794,Animation,Animation,1,250214719,149.92969058693112
117067598,156170162,80.40178875800399,113,4.151016687606063,Movie 1795,Comedy,Comedy,1,39102564,33.401696684679564
193455542,515168890,16.89877580928755,150,5.0028894702554245,Movie 1796,Drama,Drama,1,321713348,166.29833638986676
58641756,163501599,54.19670918747494,154,7.366238220365802,Movie 1797,Action,Action,1,104859843,178.81429573834725
27552476,73001926,20.00358846057685,110,7.015542555477889,Movie 1798,Animation,Animation,1,45449450,164.95595531958725
143891891,84539333,72.20420748537053,172,3.430887502583494,Movie 1799,Horror,Horror,0,-59352558,-41.2480214051812
118884703,293458967,27.88349506257108,141,7.483894953437318,Movie 1800,Drama,Drama,1,174574264,146.84333610187005
86388417,132031621,32.30529713376968,92,3.3182752871821704,Movie 1801,Adventure,Adventure,1,45643204,52.83486558157444
99023086,265808392,84.65211451037004,110,6.2575583345987065,Movie 1802,Adventure,Adventure,1,166785306,168.4307293755721
183766675,384970171,48.155912868483526,81,4.560376488253144,Movie 1803,Adventure,Adventure,1,201203496,109.48856532339175
127749717,330119044,67.30569067060654,94,6.526140765358913,Movie 1804,Science Fiction,Science Fiction,1,202369327,158.41078301566804
28209162,49325960,40.834932021524295,136,4.567970375645411,Movie 1805,Drama,Drama,1,21116798,74.85794154395653
100898906,185408173,30.502678862181785,154,8.909747817754987,Movie 1806,Science Fiction,Science Fiction,1,84509267,83.75637591154853
58396048,50277191,62.92232798204147,113,4.858369102365192,Movie 1807,Drama,Drama,0,-8118857,-13.903093236720403
111538109,274380223,16.330899833803308,147,4.451763814046976,Movie 1808,Adventure,Adventure,1,162842114,145.99683951966585
112917803,174850285,37.92698372111944,154,4.670791745492076,Movie 1809,Comedy,Comedy,1,61932482,54.84740258362979
135442423,237051368,21.694666701206305,108,8.378837143555772,Movie 1810,Romance,Romance,1,101608945,75.02002899047369
188991004,465436515,69.8837017271338,145,6.817312972016069,Movie 1811,Horror,Horror,1,276445511,146.2744284907868
27267668,54456627,94.47667499626463,95,7.384104584524659,Movie 1812,Comedy,Comedy,1,27188959,99.71134678623783
149281646,149691695,99.55558583357076,118,8.508063060566101,Movie 1813,Science Fiction,Science Fiction,1,410049,0.2746814568215573
193102351,381489460,45.57740423371748,156,8.471234909070045,Movie 1814,Comedy,Comedy,1,188387109,97.5581643747051
193672612,294204606,26.000508574008,116,7.433675079472366,Movie 1815,Romance,Romance,1,100531994,51.90821405351832
59093498,98911515,44.84010766804809,160,4.186946573047937,Movie 1816,Drama,Drama,1,39818017,67.38138432759557
117052051,66810757,84.87967158630966,100,8.060239924050034,Movie 1817,Comedy,Comedy,0,-50241294,-42.922181688213215
98042181,100500429,21.39456217665195,123,4.222656205146382,Movie 1818,Drama,Drama,1,2458248,2.5073371225799232
44353746,53339602,95.25746951363944,98,7.457392884590591,Movie 1819,Comedy,Comedy,1,8985856,20.25951990616531
105003512,239660017,34.84471111101695,150,7.113618399269246,Movie 1820,Thriller,Thriller,1,134656505,128.24000115348525
21610500,11426145,98.59456228558018,87,7.553333100842679,Movie 1821,Adventure,Adventure,0,-10184355,-47.126882765322414
148463424,225952891,84.02227986586226,156,6.196114084282894,Movie 1822,Drama,Drama,1,77489467,52.194314877178094
36402297,102292899,81.04848288059165,145,6.832357093495318,Movie 1823,Thriller,Thriller,1,65890602,181.00671504328423
83030459,64738976,32.47256270355507,120,8.71992048260553,Movie 1824,Science Fiction,Science Fiction,0,-18291483,-22.029846902327733
159581669,285820498,1.868943982845017,154,3.606531565045289,Movie 1825,Thriller,Thriller,1,126238829,79.10609645271977
183341134,452175330,38.8311579737728,167,4.85308364868972,Movie 1826,Action,Action,1,268834196,146.63059518329368
110971388,316970712,30.879127596606672,149,6.668142078590295,Movie 1827,Romance,Romance,1,205999324,185.63282636421562
56229602,133092184,4.702302050470932,140,8.784324780788936,Movie 1828,Science Fiction,Science Fiction,1,76862582,136.69415977726464
134719871,310046179,51.03116039408704,105,3.5734466859756067,Movie 1829,Horror,Horror,1,175326308,130.1413864922718
115533144,296483490,40.90009981699093,150,3.1352953291805186,Movie 1830,Horror,Horror,1,180950346,156.62202181566184
118785367,191898122,63.82109030641095,162,3.334497590821968,Movie 1831,Comedy,Comedy,1,73112755,61.550304424281485
2074961,5217720,62.49744589721424,149,3.314434118767193,Movie 1832,Thriller,Thriller,1,3142759,151.4611117992097
147168299,76514419,12.953916953771332,108,8.446895146664426,Movie 1833,Romance,Romance,0,-70653880,-48.00889898170257
154372879,434004319,97.71958906653563,145,7.327547447602948,Movie 1834,Drama,Drama,1,279631440,181.1402636340027
186683482,300236747,19.50621151470325,98,7.0626381971776695,Movie 1835,Drama,Drama,1,113553265,60.82662685710994
132827271,250173585,45.08212845170575,147,6.135436921570857,Movie 1836,Animation,Animation,1,117346314,88.34504625183483
148084347,168402351,49.32363679993976,137,7.691715701832911,Movie 1837,Comedy,Comedy,1,20318004,13.720561566172826
